-74.969374292206;-66.3953804670815;-44.7824959461465;-38.4569479113215;-105.606051175643;-88.436261867639;-61.3356068309645;-28.6616883182802;-56.9604059723141;-56.9122231592945;-54.8990555380337;-81.6731441322907;-52.3774640569252;-67.1124933986994;-42.1923013468962;-38.4939292290139;-57.9186771284705;-18.8145123340679;-76.2560327885612;-60.3042309251817
-75.6332962912035;-75.7972374764534;-73.5641848240333;-43.8969773279796;-111.931456646602;-79.2428516982224;-90.6454940028755;-41.1747134995619;-39.7401660750064;-21.5963673814034;-48.3548160106947;-90.8904089132351;-24.1273049028647;-57.8517377105991;1.98377991838299;-9.84875751871168;-39.8012010417714;-10.6023428470355;-60.6990609252789;-66.7791064204357
-74.0195054412296;-82.0187111698386;-57.7410228441768;-45.4378655375337;-92.1810649484897;-70.4291059857733;-81.1561044533664;-36.5413537851877;-39.3094731443318;-27.7351802795141;-44.3574459172864;-81.9648215597911;-28.8181953719823;-68.8953521412335;-4.46168704198306;-25.3650550629336;-29.0279051377516;-20.4853656107365;-57.1028329570738;-57.217056021435
-65.4129288116619;-69.1268986154642;-56.9341014092653;-37.7126895026415;-70.0389638869731;-49.7160301465749;-68.7459135255806;-35.7911782910706;-38.6227851496639;-24.1041063965011;-35.5647192786797;-69.4061404622601;-29.5429388278625;-44.9425282756528;-4.22105501504155;-19.998979704454;-26.4875152674988;-25.6224479562491;-49.7491620659081;-46.7773520160844
-80.5330729745911;-86.2567272778506;-54.440041690104;-37.8179271660383;-80.2830245203364;-79.4372341488466;-97.9335062601967;-19.8738535167699;-70.4396571800285;-50.9478879675174;-65.2710704971272;-83.6797507590061;-49.2930520034093;-67.3795061318143;-63.6559991926631;-76.8218406939488;-52.0088485509639;-29.3032784796406;-80.276160583263;-54.0091692918453
-80.4641870498289;-72.9495556996081;-34.7668492858007;-32.1785705214688;-122.835780901987;-70.9452412918674;-67.3341151052231;-9.47134038754359;-42.9417015825332;-36.7117319817201;-45.3189448180235;-77.8511546786705;-45.2495827068117;-65.8434563855325;-45.7278390287126;-41.9630324777327;-46.1679867187597;-25.3387071726147;-71.8856405834916;-53.8993450023886
-93.4146575238135;-86.3517455256585;-50.8741682321936;-17.9668753188689;-138.254133208936;-109.418819365091;-109.339835081952;-66.7565012052481;69.8094870957865;-44.1685016539377;-9.48187472917114;-76.2456512618377;-39.0998877336226;-33.9101755438836;-11.3335308070678;8.51551210052784;-50.0829540208244;-1.9946526045283;-22.7257360856649;-57.275327543236
-42.5529992472469;-56.3387176855211;-26.1135996184635;-26.265584964031;-70.7192891861704;-68.3415947975668;-21.5741325782587;-45.1192407719124;-12.4010571231666;-29.9196640871841;-27.3383766740273;-57.4756664421212;-66.8953002258429;-39.0891034370415;-30.2335127110802;-40.8153878497025;-37.9958376684453;-24.9843890170567;-41.4649289226518;-28.3481158645261
-72.4055234196696;-64.7778881321991;-30.577113627945;-45.5135763548054;-139.917020643405;-66.6021770203133;-30.9710864837622;-158.657268122823;190.090690776792;-30.8342759158592;-33.8596901189242;-31.5470377367273;-29.0470220310514;-53.2890537762791;-60.1965975799256;45.0462714332899;-47.8414730038719;2.87309084443146;-19.9221318686019;-42.4871639946563
-55.6374490359051;-60.8086189752487;-55.3556660138995;-30.9760942202538;-61.063895898668;-46.0590369249081;-61.3145526367053;-31.3508251873771;-28.1589510518779;0.753002065074789;-28.028620870749;-55.6470300989965;-20.6794757784992;-36.0614823464593;2.00255915686984;-10.470944755761;-11.0873304043622;-15.2292809782651;-39.2097836971269;-27.902552913041
-71.377529939907;-62.3067330625051;-65.3950914063472;-19.0273507954729;-95.2668550725042;-50.7263440542447;-70.1619163315613;-32.4310665144751;-26.5943888234387;-15.6369009627329;-14.3312472536654;-72.7868184101783;-15.6878287260319;-36.9778009812458;19.824292723245;5.24591642975317;-36.2873029156788;1.67336646903133;-21.9442735793675;-72.2893868707737
-47.019512611432;-70.3450004611768;-69.2264348107054;-24.9303470413756;-79.525199929077;-52.4955576090253;-63.2917159480991;-37.3201207768363;-30.9447243208265;0.405373813932212;-22.2600784287983;-70.4558945565977;-12.3136784395218;-37.1934159890188;37.3754984974006;0.576716918202797;-12.5642725590854;-5.84075695274174;-35.6851605128116;-52.7061731669131
-48.6090476749132;-54.3305445899283;-46.4998746834214;-26.2878747536967;-83.1438755524126;-53.6112132631521;-51.0251793828921;-36.591988735509;-21.2204232668167;-13.2433199001195;-23.6439816875703;-62.2430911876994;1.05912729226511;-37.8473145068351;-0.553047925063873;-6.78029194314571;-20.0477535281661;-7.644059191185;-35.3823696252013;-13.6420335063935
-52.8711759809997;-68.9021253990153;-64.1513676295749;-17.2026149105288;-62.9957524111669;-56.0311629158772;-51.8434721769267;-31.7900385456343;-24.6123075763164;0.792304172062528;-25.4681827911556;-82.785999174399;-14.4197361682457;-60.2116765054727;25.0094794493547;1.46521773575378;-9.24434082644466;-2.19409593985734;-49.6409949724323;-29.5404141015549
-74.1496525539042;-64.8614608335401;-61.0492615174683;-40.4473978060827;-104.526872761392;-64.8812991865426;-45.3652413562312;-40.5456125033385;-34.4786389362607;-19.4026905982797;-18.6627766178949;-43.6154726742136;-15.9236213102818;-23.3274443559381;27.3319237239286;3.87004803123371;-18.4897549707407;-30.613442863425;-36.8287975713434;-16.4250041113679
-59.282009110571;-54.0476843221697;-55.0859373928445;-34.7422678862533;-84.3895929318334;-52.7721672600512;-46.3507582763895;-44.6961266409314;24.4822855592173;-12.425246184346;-16.694108540656;-55.7310508356076;-17.4847737382849;-34.0653530220527;12.8024887907515;-0.123035037738022;-4.13721353452006;-0.417441794239678;-29.2525948254586;-15.516881473935
-55.040165100437;-50.8023441845509;-47.5604700527136;-30.2930164149485;-72.1967319872235;-50.3490993653292;-62.746720396809;-30.2934544384961;-20.1348733955027;-9.37557195521723;-34.3644875365547;-63.5301994759235;-10.0963288316028;-36.7265449652712;-3.66250582579644;0.0620917016359609;-3.9553653493042;-1.0186228132625;-49.0373493002466;-10.1115904980455
-45.017669814778;-35.9042208437306;-37.3714729851463;-26.2218471148151;-52.2882824700525;-37.127984385241;-37.3339760941319;-27.4253045118546;-4.62667038836831;-14.1638643933518;-11.7512269280725;-37.3389392258528;-19.2125232617404;-18.9408566584044;-6.65657642148597;-0.80493671555219;-11.7643937401902;-6.67762574985402;-22.0973634990713;-12.0121242053536
-61.085199525916;-67.5769659278752;-55.1213318447833;-24.4078241445189;-76.5596010748636;-60.8976934102741;-71.3502828973301;-35.3230595040381;-24.822619461848;7.42037414466475;-7.25339035973336;-79.3146065574604;-13.6666291728111;-44.5102331153219;23.8963981716227;3.12776568476052;-13.8642807512716;1.75525005094851;-28.8205429408349;-44.9211637474357
-59.7793653838188;-64.534808340211;-63.7541831605967;-30.0501527349887;-41.0120562693291;-54.6386098490852;-77.6960681954052;-31.9140015111474;-22.1840012655155;0.745505979240867;-56.3288551006095;-87.0829493187304;-6.4453705184032;-32.7228026556966;31.4506110446447;5.74047060708921;9.95380137353407;9.19412531476591;-60.5142135916033;-22.6100054080544
